doc_key,url_bucket,url_docname,source_url,matched_current_doc_keys,program_key,program_name,doc_label,output_path,raw_json_path,local_path
153a577a5f2489030a07834a70559365a658064e,2022,Plan_MSc_BL_EnvBiol_en.pdf,https://cdn.unifr.ch/scimed/plans/2022/Plan_MSc_BL_EnvBiol_en.pdf,aab5fc2977b99de9b78cdd4a97133a9ed9769f17,|master|120|experimental biomedical research,Experimental Biomedical Research,Master of Science in&nbsp;Environmental biology,scrapy_crawler\outputs\parsed_fulltext_docling_new\153a577a5f2489030a07834a70559365a658064e.txt,scrapy_crawler\outputs\parsed_fulltext_docling_new\_raw_docling_json\153a577a5f2489030a07834a70559365a658064e.json,C:\Users\Sara\OneDrive\Uni\Bachelor thesis\BA_Thesis_Dev\scrapy_crawler\outputs\pdfs\UNK_Master_120_Experimental_Biomedical_Research_Master_of_Science_in_nbsp_Environmental_biology_153a577a5f2489030a07834a70559365a658064e.pdf
d974dd85cbec292cf88b1bb3ea1cdcffa35907c7,2023,Plan_MSc_BL_EnvBiol_en.pdf,https://cdn.unifr.ch/scimed/plans/2023/Plan_MSc_BL_EnvBiol_en.pdf,aab5fc2977b99de9b78cdd4a97133a9ed9769f17,|master|120|experimental biomedical research,Experimental Biomedical Research,Master of Science in&nbsp;Environmental biology,scrapy_crawler\outputs\parsed_fulltext_docling_new\d974dd85cbec292cf88b1bb3ea1cdcffa35907c7.txt,scrapy_crawler\outputs\parsed_fulltext_docling_new\_raw_docling_json\d974dd85cbec292cf88b1bb3ea1cdcffa35907c7.json,C:\Users\Sara\OneDrive\Uni\Bachelor thesis\BA_Thesis_Dev\scrapy_crawler\outputs\pdfs\UNK_Master_120_Experimental_Biomedical_Research_Master_of_Science_in_nbsp_Environmental_biology_d974dd85cbec292cf88b1bb3ea1cdcffa35907c7.pdf
0fc0a693f471b75044e2b9dfc5f452a9c19643e6,2024,Plan_MSc_BL_EnvBiol_en.pdf,https://cdn.unifr.ch/scimed/plans/2024/Plan_MSc_BL_EnvBiol_en.pdf,aab5fc2977b99de9b78cdd4a97133a9ed9769f17,|master|120|experimental biomedical research,Experimental Biomedical Research,Master of Science in&nbsp;Environmental biology,scrapy_crawler\outputs\parsed_fulltext_docling_new\0fc0a693f471b75044e2b9dfc5f452a9c19643e6.txt,scrapy_crawler\outputs\parsed_fulltext_docling_new\_raw_docling_json\0fc0a693f471b75044e2b9dfc5f452a9c19643e6.json,C:\Users\Sara\OneDrive\Uni\Bachelor thesis\BA_Thesis_Dev\scrapy_crawler\outputs\pdfs\UNK_Master_120_Experimental_Biomedical_Research_Master_of_Science_in_nbsp_Environmental_biology_0fc0a693f471b75044e2b9dfc5f452a9c19643e6.pdf
98e061801e7d9c51e4c5953a804fda99f8b27d50,2021,Plan_MSc_BL_MLHS_en.pdf,https://cdn.unifr.ch/scimed/plans/2021/Plan_MSc_BL_MLHS_en.pdf?time=101,28f0a44a437eb3a95c3ff6bc5be31d9f44a0fcde,|master|120|experimental biomedical research,Experimental Biomedical Research,Master of Science in Molecular life and health sciences,scrapy_crawler\outputs\parsed_fulltext_docling_new\98e061801e7d9c51e4c5953a804fda99f8b27d50.txt,scrapy_crawler\outputs\parsed_fulltext_docling_new\_raw_docling_json\98e061801e7d9c51e4c5953a804fda99f8b27d50.json,C:\Users\Sara\OneDrive\Uni\Bachelor thesis\BA_Thesis_Dev\scrapy_crawler\outputs\pdfs\UNK_Master_120_Experimental_Biomedical_Research_Master_of_Science_in_Molecular_life_and_health_sciences_98e061801e7d9c51e4c5953a804fda99f8b27d50.pdf
eb8b24d43e4878c5808f399d926e7791bdd1569e,2022,Plan_MSc_BL_MLHS_en.pdf,https://cdn.unifr.ch/scimed/plans/2022/Plan_MSc_BL_MLHS_en.pdf,28f0a44a437eb3a95c3ff6bc5be31d9f44a0fcde,|master|120|experimental biomedical research,Experimental Biomedical Research,Master of Science in Molecular life and health sciences,scrapy_crawler\outputs\parsed_fulltext_docling_new\eb8b24d43e4878c5808f399d926e7791bdd1569e.txt,scrapy_crawler\outputs\parsed_fulltext_docling_new\_raw_docling_json\eb8b24d43e4878c5808f399d926e7791bdd1569e.json,C:\Users\Sara\OneDrive\Uni\Bachelor thesis\BA_Thesis_Dev\scrapy_crawler\outputs\pdfs\UNK_Master_120_Experimental_Biomedical_Research_Master_of_Science_in_Molecular_life_and_health_sciences_eb8b24d43e4878c5808f399d926e7791bdd1569e.pdf
d7d7cfae781de05c3c1ddab17918d92e143e864c,2023,Plan_MSc_BL_MLHS_en.pdf,https://cdn.unifr.ch/scimed/plans/2023/Plan_MSc_BL_MLHS_en.pdf,28f0a44a437eb3a95c3ff6bc5be31d9f44a0fcde,|master|120|experimental biomedical research,Experimental Biomedical Research,Master of Science in Molecular life and health sciences,scrapy_crawler\outputs\parsed_fulltext_docling_new\d7d7cfae781de05c3c1ddab17918d92e143e864c.txt,scrapy_crawler\outputs\parsed_fulltext_docling_new\_raw_docling_json\d7d7cfae781de05c3c1ddab17918d92e143e864c.json,C:\Users\Sara\OneDrive\Uni\Bachelor thesis\BA_Thesis_Dev\scrapy_crawler\outputs\pdfs\UNK_Master_120_Experimental_Biomedical_Research_Master_of_Science_in_Molecular_life_and_health_sciences_d7d7cfae781de05c3c1ddab17918d92e143e864c.pdf
75088cd4d59f08f04796bb19c205176feea49d5f,2024,Plan_MSc_BL_MLHS_en.pdf,https://cdn.unifr.ch/scimed/plans/2024/Plan_MSc_BL_MLHS_en.pdf,28f0a44a437eb3a95c3ff6bc5be31d9f44a0fcde,|master|120|experimental biomedical research,Experimental Biomedical Research,Master of Science in Molecular life and health sciences,scrapy_crawler\outputs\parsed_fulltext_docling_new\75088cd4d59f08f04796bb19c205176feea49d5f.txt,scrapy_crawler\outputs\parsed_fulltext_docling_new\_raw_docling_json\75088cd4d59f08f04796bb19c205176feea49d5f.json,C:\Users\Sara\OneDrive\Uni\Bachelor thesis\BA_Thesis_Dev\scrapy_crawler\outputs\pdfs\UNK_Master_120_Experimental_Biomedical_Research_Master_of_Science_in_Molecular_life_and_health_sciences_75088cd4d59f08f04796bb19c205176feea49d5f.pdf
2ba31ca0f5e6d56f6517cd9e3ad3e349da1da30d,2021,Plan_MSc_CH120_en.pdf,https://cdn.unifr.ch/scimed/plans/2021/Plan_MSc_CH120_en.pdf?time=100,aca93a1660214ae5cad12eb525a079570826e9d1,|master|120|experimental biomedical research,Experimental Biomedical Research,"Master of Science in Chemistry, option communication and innovation",scrapy_crawler\outputs\parsed_fulltext_docling_new\2ba31ca0f5e6d56f6517cd9e3ad3e349da1da30d.txt,scrapy_crawler\outputs\parsed_fulltext_docling_new\_raw_docling_json\2ba31ca0f5e6d56f6517cd9e3ad3e349da1da30d.json,C:\Users\Sara\OneDrive\Uni\Bachelor thesis\BA_Thesis_Dev\scrapy_crawler\outputs\pdfs\UNK_Master_120_Experimental_Biomedical_Research_Master_of_Science_in_Chemistry_option_communication_and_innovation_2ba31ca0f5e6d56f6517cd9e3ad3e349da1da30d.pdf
9a3d38be0cb1085022ba8dfe7a69268771f473c8,2022,Plan_MSc_CH120_en.pdf,https://cdn.unifr.ch/scimed/plans/2022/Plan_MSc_CH120_en.pdf,aca93a1660214ae5cad12eb525a079570826e9d1,|master|120|experimental biomedical research,Experimental Biomedical Research,"Master of Science in Chemistry, option communication and innovation",scrapy_crawler\outputs\parsed_fulltext_docling_new\9a3d38be0cb1085022ba8dfe7a69268771f473c8.txt,scrapy_crawler\outputs\parsed_fulltext_docling_new\_raw_docling_json\9a3d38be0cb1085022ba8dfe7a69268771f473c8.json,C:\Users\Sara\OneDrive\Uni\Bachelor thesis\BA_Thesis_Dev\scrapy_crawler\outputs\pdfs\UNK_Master_120_Experimental_Biomedical_Research_Master_of_Science_in_Chemistry_option_communication_and_innovation_9a3d38be0cb1085022ba8dfe7a69268771f473c8.pdf
bfd0ffc1db36bb9adc122f0a772c40f927e06d62,2023,Plan_MSc_CH120_en.pdf,https://cdn.unifr.ch/scimed/plans/2023/Plan_MSc_CH120_en.pdf,aca93a1660214ae5cad12eb525a079570826e9d1,|master|120|experimental biomedical research,Experimental Biomedical Research,"Master of Science in Chemistry, option communication and innovation",scrapy_crawler\outputs\parsed_fulltext_docling_new\bfd0ffc1db36bb9adc122f0a772c40f927e06d62.txt,scrapy_crawler\outputs\parsed_fulltext_docling_new\_raw_docling_json\bfd0ffc1db36bb9adc122f0a772c40f927e06d62.json,C:\Users\Sara\OneDrive\Uni\Bachelor thesis\BA_Thesis_Dev\scrapy_crawler\outputs\pdfs\UNK_Master_120_Experimental_Biomedical_Research_Master_of_Science_in_Chemistry_option_communication_and_innovation_bfd0ffc1db36bb9adc122f0a772c40f927e06d62.pdf
bbdae3f50ecf80cdf371a79eea2c4a049e1642b2,2024,Plan_MSc_CH120_en.pdf,https://cdn.unifr.ch/scimed/plans/2024/Plan_MSc_CH120_en.pdf,aca93a1660214ae5cad12eb525a079570826e9d1,|master|120|experimental biomedical research,Experimental Biomedical Research,"Master of Science in Chemistry, option communication and innovation",scrapy_crawler\outputs\parsed_fulltext_docling_new\bbdae3f50ecf80cdf371a79eea2c4a049e1642b2.txt,scrapy_crawler\outputs\parsed_fulltext_docling_new\_raw_docling_json\bbdae3f50ecf80cdf371a79eea2c4a049e1642b2.json,C:\Users\Sara\OneDrive\Uni\Bachelor thesis\BA_Thesis_Dev\scrapy_crawler\outputs\pdfs\UNK_Master_120_Experimental_Biomedical_Research_Master_of_Science_in_Chemistry_option_communication_and_innovation_bbdae3f50ecf80cdf371a79eea2c4a049e1642b2.pdf
088d4fddcdcb9b58b3dc267c605ffab18b93eed4,2020,Plan_MSc_CH90_en.pdf,https://cdn.unifr.ch/scimed/plans/2020/Plan_MSc_CH90_en.pdf,880056f439d61364cb747cb825febb1ee2cc8719,|master|120|experimental biomedical research,Experimental Biomedical Research,Master of Science in Chemistry,scrapy_crawler\outputs\parsed_fulltext_docling_new\088d4fddcdcb9b58b3dc267c605ffab18b93eed4.txt,scrapy_crawler\outputs\parsed_fulltext_docling_new\_raw_docling_json\088d4fddcdcb9b58b3dc267c605ffab18b93eed4.json,C:\Users\Sara\OneDrive\Uni\Bachelor thesis\BA_Thesis_Dev\scrapy_crawler\outputs\pdfs\UNK_Master_120_Experimental_Biomedical_Research_Master_of_Science_in_Chemistry_088d4fddcdcb9b58b3dc267c605ffab18b93eed4.pdf
16454d293d44c143029995c281e94304399f7513,2021,Plan_MSc_CH90_en.pdf,https://cdn.unifr.ch/scimed/plans/2021/Plan_MSc_CH90_en.pdf?time=100,880056f439d61364cb747cb825febb1ee2cc8719,|master|120|experimental biomedical research,Experimental Biomedical Research,Master of Science in Chemistry,scrapy_crawler\outputs\parsed_fulltext_docling_new\16454d293d44c143029995c281e94304399f7513.txt,scrapy_crawler\outputs\parsed_fulltext_docling_new\_raw_docling_json\16454d293d44c143029995c281e94304399f7513.json,C:\Users\Sara\OneDrive\Uni\Bachelor thesis\BA_Thesis_Dev\scrapy_crawler\outputs\pdfs\UNK_Master_120_Experimental_Biomedical_Research_Master_of_Science_in_Chemistry_16454d293d44c143029995c281e94304399f7513.pdf
b000e90c22035d060a17ffd2cef099cb48bdef33,2022,Plan_MSc_CH90_en.pdf,https://cdn.unifr.ch/scimed/plans/2022/Plan_MSc_CH90_en.pdf,880056f439d61364cb747cb825febb1ee2cc8719,|master|120|experimental biomedical research,Experimental Biomedical Research,Master of Science in Chemistry,scrapy_crawler\outputs\parsed_fulltext_docling_new\b000e90c22035d060a17ffd2cef099cb48bdef33.txt,scrapy_crawler\outputs\parsed_fulltext_docling_new\_raw_docling_json\b000e90c22035d060a17ffd2cef099cb48bdef33.json,C:\Users\Sara\OneDrive\Uni\Bachelor thesis\BA_Thesis_Dev\scrapy_crawler\outputs\pdfs\UNK_Master_120_Experimental_Biomedical_Research_Master_of_Science_in_Chemistry_b000e90c22035d060a17ffd2cef099cb48bdef33.pdf
b22afd6b714546fe77ff32b5efb4d78c13443fe8,2023,Plan_MSc_CH90_en.pdf,https://cdn.unifr.ch/scimed/plans/2023/Plan_MSc_CH90_en.pdf,880056f439d61364cb747cb825febb1ee2cc8719,|master|120|experimental biomedical research,Experimental Biomedical Research,Master of Science in Chemistry,scrapy_crawler\outputs\parsed_fulltext_docling_new\b22afd6b714546fe77ff32b5efb4d78c13443fe8.txt,scrapy_crawler\outputs\parsed_fulltext_docling_new\_raw_docling_json\b22afd6b714546fe77ff32b5efb4d78c13443fe8.json,C:\Users\Sara\OneDrive\Uni\Bachelor thesis\BA_Thesis_Dev\scrapy_crawler\outputs\pdfs\UNK_Master_120_Experimental_Biomedical_Research_Master_of_Science_in_Chemistry_b22afd6b714546fe77ff32b5efb4d78c13443fe8.pdf
0308a9587c01e3d3dfba6f941cf1acff0c56e155,2024,Plan_MSc_CH90_en.pdf,https://cdn.unifr.ch/scimed/plans/2024/Plan_MSc_CH90_en.pdf,880056f439d61364cb747cb825febb1ee2cc8719,|master|120|experimental biomedical research,Experimental Biomedical Research,Master of Science in Chemistry,scrapy_crawler\outputs\parsed_fulltext_docling_new\0308a9587c01e3d3dfba6f941cf1acff0c56e155.txt,scrapy_crawler\outputs\parsed_fulltext_docling_new\_raw_docling_json\0308a9587c01e3d3dfba6f941cf1acff0c56e155.json,C:\Users\Sara\OneDrive\Uni\Bachelor thesis\BA_Thesis_Dev\scrapy_crawler\outputs\pdfs\UNK_Master_120_Experimental_Biomedical_Research_Master_of_Science_in_Chemistry_0308a9587c01e3d3dfba6f941cf1acff0c56e155.pdf
76784c5f5cb16c0c07d984646a0dfcb60c908bbe,2020,Plan_MSc_GG_en.pdf,https://cdn.unifr.ch/scimed/plans/2020/Plan_MSc_GG_en.pdf,4498ebbe34094dabb0cc7e38e026389d3d4a9cec,|master|120|experimental biomedical research,Experimental Biomedical Research,Master of Science in Geography,scrapy_crawler\outputs\parsed_fulltext_docling_new\76784c5f5cb16c0c07d984646a0dfcb60c908bbe.txt,scrapy_crawler\outputs\parsed_fulltext_docling_new\_raw_docling_json\76784c5f5cb16c0c07d984646a0dfcb60c908bbe.json,C:\Users\Sara\OneDrive\Uni\Bachelor thesis\BA_Thesis_Dev\scrapy_crawler\outputs\pdfs\UNK_Master_120_Experimental_Biomedical_Research_Master_of_Science_in_Geography_76784c5f5cb16c0c07d984646a0dfcb60c908bbe.pdf
9b6d80cd50ed7eb786f3da67befce8c4c89e7a63,2021,Plan_MSc_GG_en.pdf,https://cdn.unifr.ch/scimed/plans/2021/Plan_MSc_GG_en.pdf?time=100,4498ebbe34094dabb0cc7e38e026389d3d4a9cec,|master|120|experimental biomedical research,Experimental Biomedical Research,Master of Science in Geography,scrapy_crawler\outputs\parsed_fulltext_docling_new\9b6d80cd50ed7eb786f3da67befce8c4c89e7a63.txt,scrapy_crawler\outputs\parsed_fulltext_docling_new\_raw_docling_json\9b6d80cd50ed7eb786f3da67befce8c4c89e7a63.json,C:\Users\Sara\OneDrive\Uni\Bachelor thesis\BA_Thesis_Dev\scrapy_crawler\outputs\pdfs\UNK_Master_120_Experimental_Biomedical_Research_Master_of_Science_in_Geography_9b6d80cd50ed7eb786f3da67befce8c4c89e7a63.pdf
a6557639ef08e0121b5c3aab8b33bf2d7a6af2d6,2022,Plan_MSc_GG_en.pdf,https://cdn.unifr.ch/scimed/plans/2022/Plan_MSc_GG_en.pdf,4498ebbe34094dabb0cc7e38e026389d3d4a9cec,|master|120|experimental biomedical research,Experimental Biomedical Research,Master of Science in Geography,scrapy_crawler\outputs\parsed_fulltext_docling_new\a6557639ef08e0121b5c3aab8b33bf2d7a6af2d6.txt,scrapy_crawler\outputs\parsed_fulltext_docling_new\_raw_docling_json\a6557639ef08e0121b5c3aab8b33bf2d7a6af2d6.json,C:\Users\Sara\OneDrive\Uni\Bachelor thesis\BA_Thesis_Dev\scrapy_crawler\outputs\pdfs\UNK_Master_120_Experimental_Biomedical_Research_Master_of_Science_in_Geography_a6557639ef08e0121b5c3aab8b33bf2d7a6af2d6.pdf
5995df8f07fdc4bc184a2c1b75cdc6ea618b67f7,2023,Plan_MSc_GG_en.pdf,https://cdn.unifr.ch/scimed/plans/2023/Plan_MSc_GG_en.pdf,4498ebbe34094dabb0cc7e38e026389d3d4a9cec,|master|120|experimental biomedical research,Experimental Biomedical Research,Master of Science in Geography,scrapy_crawler\outputs\parsed_fulltext_docling_new\5995df8f07fdc4bc184a2c1b75cdc6ea618b67f7.txt,scrapy_crawler\outputs\parsed_fulltext_docling_new\_raw_docling_json\5995df8f07fdc4bc184a2c1b75cdc6ea618b67f7.json,C:\Users\Sara\OneDrive\Uni\Bachelor thesis\BA_Thesis_Dev\scrapy_crawler\outputs\pdfs\UNK_Master_120_Experimental_Biomedical_Research_Master_of_Science_in_Geography_5995df8f07fdc4bc184a2c1b75cdc6ea618b67f7.pdf
befa69d2f33a054bbe726e06eb8a1cd7b0b7096c,2024,Plan_MSc_GG_en.pdf,https://cdn.unifr.ch/scimed/plans/2024/Plan_MSc_GG_en.pdf,4498ebbe34094dabb0cc7e38e026389d3d4a9cec,|master|120|experimental biomedical research,Experimental Biomedical Research,Master of Science in Geography,scrapy_crawler\outputs\parsed_fulltext_docling_new\befa69d2f33a054bbe726e06eb8a1cd7b0b7096c.txt,scrapy_crawler\outputs\parsed_fulltext_docling_new\_raw_docling_json\befa69d2f33a054bbe726e06eb8a1cd7b0b7096c.json,C:\Users\Sara\OneDrive\Uni\Bachelor thesis\BA_Thesis_Dev\scrapy_crawler\outputs\pdfs\UNK_Master_120_Experimental_Biomedical_Research_Master_of_Science_in_Geography_befa69d2f33a054bbe726e06eb8a1cd7b0b7096c.pdf
8dd8ad061d0f1bb2637500b2cacde39191a77f14,2020,Plan_MSc_MA_en.pdf,https://cdn.unifr.ch/scimed/plans/2020/Plan_MSc_MA_en.pdf,5eef483c1dd0e582bbe579b7dcaeca83054539cf,|master|120|experimental biomedical research,Experimental Biomedical Research,Master of Science in Mathematics,scrapy_crawler\outputs\parsed_fulltext_docling_new\8dd8ad061d0f1bb2637500b2cacde39191a77f14.txt,scrapy_crawler\outputs\parsed_fulltext_docling_new\_raw_docling_json\8dd8ad061d0f1bb2637500b2cacde39191a77f14.json,C:\Users\Sara\OneDrive\Uni\Bachelor thesis\BA_Thesis_Dev\scrapy_crawler\outputs\pdfs\UNK_Master_120_Experimental_Biomedical_Research_Master_of_Science_in_Mathematics_8dd8ad061d0f1bb2637500b2cacde39191a77f14.pdf
8a24944c4a742f117f7beaa3ccc50d901fa4af04,2021,Plan_MSc_MA_en.pdf,https://cdn.unifr.ch/scimed/plans/2021/Plan_MSc_MA_en.pdf?time=100,5eef483c1dd0e582bbe579b7dcaeca83054539cf,|master|120|experimental biomedical research,Experimental Biomedical Research,Master of Science in Mathematics,scrapy_crawler\outputs\parsed_fulltext_docling_new\8a24944c4a742f117f7beaa3ccc50d901fa4af04.txt,scrapy_crawler\outputs\parsed_fulltext_docling_new\_raw_docling_json\8a24944c4a742f117f7beaa3ccc50d901fa4af04.json,C:\Users\Sara\OneDrive\Uni\Bachelor thesis\BA_Thesis_Dev\scrapy_crawler\outputs\pdfs\UNK_Master_120_Experimental_Biomedical_Research_Master_of_Science_in_Mathematics_8a24944c4a742f117f7beaa3ccc50d901fa4af04.pdf
6f7322bb49cd1e0513aeab1762a0935c3823e5f1,2022,Plan_MSc_MA_en.pdf,https://cdn.unifr.ch/scimed/plans/2022/Plan_MSc_MA_en.pdf,5eef483c1dd0e582bbe579b7dcaeca83054539cf,|master|120|experimental biomedical research,Experimental Biomedical Research,Master of Science in Mathematics,scrapy_crawler\outputs\parsed_fulltext_docling_new\6f7322bb49cd1e0513aeab1762a0935c3823e5f1.txt,scrapy_crawler\outputs\parsed_fulltext_docling_new\_raw_docling_json\6f7322bb49cd1e0513aeab1762a0935c3823e5f1.json,C:\Users\Sara\OneDrive\Uni\Bachelor thesis\BA_Thesis_Dev\scrapy_crawler\outputs\pdfs\UNK_Master_120_Experimental_Biomedical_Research_Master_of_Science_in_Mathematics_6f7322bb49cd1e0513aeab1762a0935c3823e5f1.pdf
e2af9e87b543cf715164d870ded13badd4758aba,2023,Plan_MSc_MA_en.pdf,https://cdn.unifr.ch/scimed/plans/2023/Plan_MSc_MA_en.pdf,5eef483c1dd0e582bbe579b7dcaeca83054539cf,|master|120|experimental biomedical research,Experimental Biomedical Research,Master of Science in Mathematics,scrapy_crawler\outputs\parsed_fulltext_docling_new\e2af9e87b543cf715164d870ded13badd4758aba.txt,scrapy_crawler\outputs\parsed_fulltext_docling_new\_raw_docling_json\e2af9e87b543cf715164d870ded13badd4758aba.json,C:\Users\Sara\OneDrive\Uni\Bachelor thesis\BA_Thesis_Dev\scrapy_crawler\outputs\pdfs\UNK_Master_120_Experimental_Biomedical_Research_Master_of_Science_in_Mathematics_e2af9e87b543cf715164d870ded13badd4758aba.pdf
9f8511d51a7ce0caac883855809ac6746475f2c7,2024,Plan_MSc_MA_en.pdf,https://cdn.unifr.ch/scimed/plans/2024/Plan_MSc_MA_en.pdf,5eef483c1dd0e582bbe579b7dcaeca83054539cf,|master|120|experimental biomedical research,Experimental Biomedical Research,Master of Science in Mathematics,scrapy_crawler\outputs\parsed_fulltext_docling_new\9f8511d51a7ce0caac883855809ac6746475f2c7.txt,scrapy_crawler\outputs\parsed_fulltext_docling_new\_raw_docling_json\9f8511d51a7ce0caac883855809ac6746475f2c7.json,C:\Users\Sara\OneDrive\Uni\Bachelor thesis\BA_Thesis_Dev\scrapy_crawler\outputs\pdfs\UNK_Master_120_Experimental_Biomedical_Research_Master_of_Science_in_Mathematics_9f8511d51a7ce0caac883855809ac6746475f2c7.pdf
589f68b554badcd1c11c8b521dfa646b8ba363ff,2020,Plan_MSc_PH_en.pdf,https://cdn.unifr.ch/scimed/plans/2020/Plan_MSc_PH_en.pdf,3989b736d081fc14112cef5da562d7d27fd454b2,|master|120|experimental biomedical research,Experimental Biomedical Research,Master of Science in Physics,scrapy_crawler\outputs\parsed_fulltext_docling_new\589f68b554badcd1c11c8b521dfa646b8ba363ff.txt,scrapy_crawler\outputs\parsed_fulltext_docling_new\_raw_docling_json\589f68b554badcd1c11c8b521dfa646b8ba363ff.json,C:\Users\Sara\OneDrive\Uni\Bachelor thesis\BA_Thesis_Dev\scrapy_crawler\outputs\pdfs\UNK_Master_120_Experimental_Biomedical_Research_Master_of_Science_in_Physics_589f68b554badcd1c11c8b521dfa646b8ba363ff.pdf
ad2d4202a7b0939745041cf5844ae203daaf7a8b,2021,Plan_MSc_PH_en.pdf,https://cdn.unifr.ch/scimed/plans/2021/Plan_MSc_PH_en.pdf?time=100,3989b736d081fc14112cef5da562d7d27fd454b2,|master|120|experimental biomedical research,Experimental Biomedical Research,Master of Science in Physics,scrapy_crawler\outputs\parsed_fulltext_docling_new\ad2d4202a7b0939745041cf5844ae203daaf7a8b.txt,scrapy_crawler\outputs\parsed_fulltext_docling_new\_raw_docling_json\ad2d4202a7b0939745041cf5844ae203daaf7a8b.json,C:\Users\Sara\OneDrive\Uni\Bachelor thesis\BA_Thesis_Dev\scrapy_crawler\outputs\pdfs\UNK_Master_120_Experimental_Biomedical_Research_Master_of_Science_in_Physics_ad2d4202a7b0939745041cf5844ae203daaf7a8b.pdf
09f4bd6a51cf2c49c32336cd4099f24000d81954,2022,Plan_MSc_PH_en.pdf,https://cdn.unifr.ch/scimed/plans/2022/Plan_MSc_PH_en.pdf,3989b736d081fc14112cef5da562d7d27fd454b2,|master|120|experimental biomedical research,Experimental Biomedical Research,Master of Science in Physics,scrapy_crawler\outputs\parsed_fulltext_docling_new\09f4bd6a51cf2c49c32336cd4099f24000d81954.txt,scrapy_crawler\outputs\parsed_fulltext_docling_new\_raw_docling_json\09f4bd6a51cf2c49c32336cd4099f24000d81954.json,C:\Users\Sara\OneDrive\Uni\Bachelor thesis\BA_Thesis_Dev\scrapy_crawler\outputs\pdfs\UNK_Master_120_Experimental_Biomedical_Research_Master_of_Science_in_Physics_09f4bd6a51cf2c49c32336cd4099f24000d81954.pdf
1bedf7c7431e91202516c5b888cf55912363476b,2023,Plan_MSc_PH_en.pdf,https://cdn.unifr.ch/scimed/plans/2023/Plan_MSc_PH_en.pdf,3989b736d081fc14112cef5da562d7d27fd454b2,|master|120|experimental biomedical research,Experimental Biomedical Research,Master of Science in Physics,scrapy_crawler\outputs\parsed_fulltext_docling_new\1bedf7c7431e91202516c5b888cf55912363476b.txt,scrapy_crawler\outputs\parsed_fulltext_docling_new\_raw_docling_json\1bedf7c7431e91202516c5b888cf55912363476b.json,C:\Users\Sara\OneDrive\Uni\Bachelor thesis\BA_Thesis_Dev\scrapy_crawler\outputs\pdfs\UNK_Master_120_Experimental_Biomedical_Research_Master_of_Science_in_Physics_1bedf7c7431e91202516c5b888cf55912363476b.pdf
4f291852b84fb9a202be20c6da4cd8ef5eb97035,2024,Plan_MSc_PH_en.pdf,https://cdn.unifr.ch/scimed/plans/2024/Plan_MSc_PH_en.pdf,3989b736d081fc14112cef5da562d7d27fd454b2,|master|120|experimental biomedical research,Experimental Biomedical Research,Master of Science in Physics,scrapy_crawler\outputs\parsed_fulltext_docling_new\4f291852b84fb9a202be20c6da4cd8ef5eb97035.txt,scrapy_crawler\outputs\parsed_fulltext_docling_new\_raw_docling_json\4f291852b84fb9a202be20c6da4cd8ef5eb97035.json,C:\Users\Sara\OneDrive\Uni\Bachelor thesis\BA_Thesis_Dev\scrapy_crawler\outputs\pdfs\UNK_Master_120_Experimental_Biomedical_Research_Master_of_Science_in_Physics_4f291852b84fb9a202be20c6da4cd8ef5eb97035.pdf
95c40d1df08fdaa44bbb3a3a722cbff43ccce5d8,2020,Plan_MSc_SE_en.pdf,https://cdn.unifr.ch/scimed/plans/2020/Plan_MSc_SE_en.pdf,96252f8c6cf06fe673d9823a04b5b4f24de8d5e6,|master|120|experimental biomedical research,Experimental Biomedical Research,Master of Science in Environmental sciences and humanities,scrapy_crawler\outputs\parsed_fulltext_docling_new\95c40d1df08fdaa44bbb3a3a722cbff43ccce5d8.txt,scrapy_crawler\outputs\parsed_fulltext_docling_new\_raw_docling_json\95c40d1df08fdaa44bbb3a3a722cbff43ccce5d8.json,C:\Users\Sara\OneDrive\Uni\Bachelor thesis\BA_Thesis_Dev\scrapy_crawler\outputs\pdfs\UNK_Master_120_Experimental_Biomedical_Research_Master_of_Science_in_Environmental_sciences_and_humanities_95c40d1df08fdaa44bbb3a3a722cbff43ccce5d8.pdf
570138cf00f1c6cebef2562ff9c28b35f8325d64,2021,Plan_MSc_SE_en.pdf,https://cdn.unifr.ch/scimed/plans/2021/Plan_MSc_SE_en.pdf?time=100,96252f8c6cf06fe673d9823a04b5b4f24de8d5e6,|master|120|experimental biomedical research,Experimental Biomedical Research,Master of Science in Environmental sciences and humanities,scrapy_crawler\outputs\parsed_fulltext_docling_new\570138cf00f1c6cebef2562ff9c28b35f8325d64.txt,scrapy_crawler\outputs\parsed_fulltext_docling_new\_raw_docling_json\570138cf00f1c6cebef2562ff9c28b35f8325d64.json,C:\Users\Sara\OneDrive\Uni\Bachelor thesis\BA_Thesis_Dev\scrapy_crawler\outputs\pdfs\UNK_Master_120_Experimental_Biomedical_Research_Master_of_Science_in_Environmental_sciences_and_humanities_570138cf00f1c6cebef2562ff9c28b35f8325d64.pdf
